property_id,locality_name,postal_code,price,property_type,property_subtype,sale_type,num_rooms,living_area_sqm,equipped_kitchen,furnished,open_fire,terrace_sqm,garden_sqm,surface_of_good,num_facades,swimming_pool,building_state
686572,Brussels,1218,810623,house,chalet,classic,3,240,0,0,1,43.0,144.0,92,4,0,good
229392,Brussels,8256,338328,house,bungalow,classic,8,284,1,0,1,,,281,2,0,to renovate
748896,Charleroi,8812,691890,apartment,chalet,public,3,124,0,0,1,5.0,183.0,359,4,1,to renovate
758804,Antwerp,8298,719274,house,bungalow,public,3,233,0,1,1,42.0,,421,2,0,new
542567,Liege,8256,639939,house,bungalow,classic,5,92,0,1,0,,212.0,893,2,1,to renovate
441333,Charleroi,4433,270849,apartment,villa,classic,8,112,1,0,1,12.0,,724,3,1,new
530619,Ghent,5767,619360,apartment,mansion,classic,7,214,0,0,0,17.0,,666,2,1,new
884676,Antwerp,1951,189711,house,chalet,public,6,94,1,1,1,,,72,4,0,to renovate
500863,Charleroi,8240,255130,house,bungalow,classic,4,254,0,1,0,,,956,3,0,to renovate
520157,Antwerp,3332,282589,house,chalet,classic,7,382,0,1,1,17.0,,581,2,0,good
542284,Charleroi,1018,983678,apartment,villa,public,3,178,1,1,0,,21.0,130,4,0,new
694298,Antwerp,3441,930200,house,mansion,classic,10,376,0,0,0,,158.0,973,2,0,good
756441,Brussels,4244,435342,house,mansion,public,5,221,0,1,0,34.0,151.0,817,4,1,to renovate
172330,Antwerp,2143,654846,apartment,villa,public,10,372,1,0,1,,23.0,127,2,1,to renovate
957697,Liege,8567,699084,apartment,chalet,public,9,151,0,1,1,,68.0,354,4,0,new
175914,Brussels,9834,260098,house,bungalow,public,1,265,0,0,1,,,800,2,1,to renovate
848928,Antwerp,5284,741084,house,penthouse,classic,9,183,1,1,0,,,124,2,0,new
754040,Ghent,1289,617510,apartment,penthouse,classic,8,80,0,0,1,,,677,3,0,new
756341,Liege,8457,116103,house,chalet,classic,6,311,1,0,1,,163.0,415,4,0,good
451070,Charleroi,3417,121984,apartment,chalet,public,8,128,1,1,0,37.0,80.0,244,3,1,to renovate
309250,Brussels,9840,937247,house,mansion,classic,10,370,0,0,0,5.0,,215,2,1,new
552307,Antwerp,8685,138386,apartment,bungalow,classic,1,194,1,1,0,33.0,61.0,851,4,0,good
161917,Namur,6983,631472,house,bungalow,classic,6,171,1,1,1,21.0,14.0,477,2,1,good
380648,Namur,9684,354328,apartment,villa,classic,7,313,1,1,1,,142.0,837,4,1,new
941094,Charleroi,6619,972257,house,penthouse,public,4,199,1,1,1,40.0,62.0,153,4,1,new
692872,Charleroi,2812,758156,house,mansion,classic,4,191,0,1,1,,23.0,797,3,0,to renovate
108961,Brussels,8177,295694,house,chalet,public,7,347,1,0,0,10.0,127.0,466,3,0,to renovate
982468,Brussels,4953,277440,house,chalet,classic,5,140,0,1,1,41.0,144.0,596,4,0,good
416572,Ghent,1628,789009,house,bungalow,classic,5,214,1,0,1,,,485,3,0,new
935208,Charleroi,2472,243081,apartment,penthouse,public,8,54,1,0,1,36.0,133.0,492,4,0,good
250619,Charleroi,8460,804609,apartment,penthouse,classic,7,82,1,0,1,27.0,,662,2,0,good
335831,Namur,5453,294438,house,villa,public,2,170,1,0,1,,219.0,828,3,0,good
813826,Liege,8138,372815,apartment,chalet,classic,8,237,0,1,0,,,69,2,1,good
958723,Brussels,3358,122492,house,villa,public,9,309,0,0,1,19.0,139.0,656,2,1,good
663323,Namur,5166,565999,apartment,penthouse,classic,2,378,0,1,1,32.0,57.0,898,3,0,new
710517,Namur,2262,832345,house,bungalow,classic,8,286,0,1,1,47.0,266.0,887,2,0,to renovate
225300,Ghent,4204,217254,apartment,chalet,public,4,316,1,0,1,25.0,117.0,119,2,1,good
901436,Charleroi,3957,874658,apartment,bungalow,public,10,371,0,0,0,37.0,263.0,356,4,1,good
300559,Antwerp,3755,361735,apartment,penthouse,classic,8,169,0,0,1,,204.0,462,2,1,good
921249,Liege,5702,716743,house,penthouse,public,7,378,0,0,0,8.0,,805,3,1,good
862212,Namur,6700,653183,apartment,bungalow,classic,7,70,0,0,0,24.0,106.0,383,2,1,good
805917,Liege,7900,591306,house,penthouse,classic,7,158,1,1,0,,,899,3,0,good
844875,Antwerp,6204,796580,apartment,mansion,classic,6,235,0,0,0,,,209,4,0,to renovate
168912,Liege,1225,556675,house,villa,public,3,259,1,1,1,,215.0,740,2,1,new
310339,Liege,4970,694733,apartment,penthouse,classic,2,219,0,1,0,,201.0,899,2,0,to renovate
142390,Brussels,9555,941068,apartment,villa,public,1,64,0,0,0,,,155,2,0,to renovate
761620,Liege,2273,717875,house,mansion,public,5,356,0,0,0,38.0,291.0,380,3,0,to renovate
990716,Charleroi,2055,716630,house,bungalow,public,6,261,1,0,1,20.0,101.0,547,3,1,good
751184,Ghent,1848,985224,house,chalet,public,10,385,0,1,0,50.0,,599,2,1,to renovate
440111,Ghent,2852,601277,apartment,villa,classic,3,287,1,0,1,,,115,4,1,to renovate
143424,Charleroi,4578,178728,apartment,chalet,classic,3,275,0,1,0,,167.0,744,4,1,to renovate
301008,Namur,8400,921975,apartment,penthouse,classic,10,94,0,1,0,,298.0,578,3,1,new
358716,Antwerp,3921,968573,house,penthouse,public,9,122,0,0,1,34.0,,214,2,1,good
700634,Brussels,7234,979221,apartment,mansion,public,2,87,1,0,1,33.0,,401,2,1,to renovate
162771,Namur,3189,941205,house,chalet,public,4,393,1,1,0,34.0,,976,3,1,good
933098,Liege,9114,168434,apartment,chalet,classic,7,164,1,0,0,,49.0,191,2,1,good
280445,Brussels,4415,391806,house,bungalow,public,2,155,1,0,1,30.0,,508,2,0,to renovate
522963,Antwerp,8237,175511,apartment,mansion,classic,8,257,0,0,1,48.0,,618,2,0,good
648329,Liege,7296,192181,house,villa,public,10,155,0,0,0,,271.0,992,4,0,to renovate
718671,Antwerp,9316,760004,apartment,bungalow,public,1,387,0,1,1,,125.0,372,4,1,good
987607,Ghent,1466,454572,apartment,mansion,public,8,261,0,1,1,42.0,261.0,790,4,0,new
663264,Antwerp,4418,674301,house,villa,classic,6,379,0,0,0,,266.0,411,3,1,good
471673,Ghent,3990,545270,house,villa,classic,10,74,0,1,0,50.0,,550,3,0,to renovate
641343,Charleroi,1752,677500,apartment,bungalow,classic,2,264,1,1,0,,,643,3,1,to renovate
486184,Liege,6420,604904,house,villa,classic,8,82,0,0,0,32.0,,429,2,1,good
112294,Charleroi,3547,531517,house,chalet,classic,1,369,0,1,1,47.0,236.0,835,3,1,to renovate
803687,Charleroi,5002,432165,apartment,bungalow,public,4,230,1,1,0,,,850,4,0,good
253367,Brussels,1041,245461,apartment,mansion,classic,7,138,0,1,0,,,380,4,0,to renovate
885990,Antwerp,1364,861647,house,villa,classic,3,202,0,1,1,,,667,4,1,good
176359,Ghent,8983,951604,apartment,penthouse,classic,10,221,0,1,1,,33.0,883,3,0,new
984146,Ghent,1918,848908,apartment,villa,classic,3,140,0,0,0,21.0,112.0,527,3,1,to renovate
789130,Namur,3321,270892,house,villa,classic,5,132,0,0,0,13.0,,690,3,0,new
363969,Namur,8699,343518,apartment,chalet,classic,4,71,1,0,0,,218.0,818,2,1,new
238431,Ghent,7934,904790,house,bungalow,public,1,262,0,1,0,46.0,,303,2,0,good
411886,Antwerp,9434,417558,apartment,chalet,classic,4,107,0,0,1,34.0,,480,4,0,to renovate
949663,Antwerp,7342,139492,house,villa,public,2,290,1,0,0,,,85,2,1,good
665456,Liege,3936,545128,house,penthouse,classic,5,216,1,1,0,,195.0,201,4,1,to renovate
311078,Charleroi,1764,449048,apartment,bungalow,classic,7,239,1,0,1,46.0,,619,3,1,new
958041,Ghent,3577,192809,apartment,chalet,public,5,92,0,1,0,27.0,,680,2,1,to renovate
403920,Antwerp,1601,640830,house,chalet,classic,7,282,1,1,0,,193.0,163,3,0,to renovate
193773,Charleroi,7769,911291,apartment,bungalow,public,5,249,0,0,0,25.0,,634,3,1,to renovate
977159,Charleroi,1758,554506,house,villa,public,10,134,1,0,1,16.0,204.0,131,2,1,new
554028,Antwerp,3784,647686,house,bungalow,classic,8,353,1,1,0,9.0,,795,4,0,to renovate
776223,Ghent,1346,760456,apartment,penthouse,public,5,222,0,1,0,,,142,4,0,new
141970,Liege,6316,982913,apartment,villa,public,2,82,0,1,0,19.0,,591,3,0,new
237358,Antwerp,4929,710416,apartment,villa,classic,3,92,0,1,1,,,403,4,1,good
241038,Antwerp,5296,930351,apartment,bungalow,public,5,264,1,0,1,,,185,2,0,new
906331,Namur,1784,529081,house,villa,public,4,110,0,1,1,9.0,,362,4,1,to renovate
538098,Brussels,5808,904671,house,bungalow,classic,5,133,1,0,1,20.0,,378,4,1,to renovate
256713,Antwerp,5287,869472,house,villa,classic,8,304,1,0,0,19.0,,231,2,0,good
970085,Brussels,8997,649758,apartment,mansion,public,8,61,0,0,0,17.0,121.0,721,3,0,to renovate
145151,Charleroi,4719,552596,house,chalet,classic,4,352,0,0,0,37.0,,918,2,0,new
563033,Charleroi,1574,291681,apartment,mansion,public,8,280,0,1,1,7.0,,575,4,0,to renovate
141187,Brussels,2279,804297,house,penthouse,classic,7,400,0,1,0,,,257,3,0,new
745503,Charleroi,8644,305685,house,bungalow,classic,1,308,0,1,0,,149.0,935,2,1,new
176075,Liege,8430,667524,house,bungalow,classic,6,98,0,0,0,,,469,4,0,new
635852,Brussels,1280,225150,apartment,chalet,classic,2,207,0,0,1,15.0,,414,3,1,to renovate
619762,Namur,4878,990947,apartment,penthouse,classic,5,180,1,1,1,,,232,2,1,new
710935,Ghent,4674,277662,house,mansion,public,6,315,1,1,0,49.0,,273,2,0,good
188886,Ghent,1433,341682,apartment,bungalow,public,8,327,0,1,0,,193.0,665,3,0,good
930374,Charleroi,8063,457234,apartment,penthouse,classic,2,266,0,1,1,25.0,,299,3,1,new
366898,Brussels,4246,645218,apartment,villa,classic,9,91,1,1,1,,,404,2,1,good
655042,Brussels,9785,167871,house,chalet,public,9,281,1,1,1,,,123,3,0,good
188358,Charleroi,4184,967208,house,villa,public,2,238,1,1,1,,275.0,85,2,1,new
487220,Antwerp,9712,490885,apartment,villa,public,2,282,0,0,0,,,607,2,0,good
751662,Charleroi,7571,471515,apartment,mansion,public,10,347,1,1,0,,,902,2,1,good
490372,Namur,6389,935867,house,chalet,classic,6,315,0,0,0,34.0,,880,2,0,to renovate
621927,Liege,8097,581281,apartment,villa,public,6,157,1,1,0,45.0,269.0,613,3,1,new
350741,Brussels,3863,939886,apartment,bungalow,classic,7,388,1,0,1,36.0,,538,4,0,new
643518,Charleroi,9651,459608,apartment,mansion,public,3,139,1,1,0,,47.0,823,4,1,good
648037,Charleroi,2874,491753,apartment,bungalow,public,9,193,1,1,0,,,271,2,1,good
770707,Brussels,7123,679477,house,bungalow,classic,2,361,0,0,1,27.0,,841,3,0,good
925823,Brussels,6255,678623,apartment,villa,public,6,296,1,1,0,48.0,294.0,434,2,0,new
430049,Liege,5560,892670,apartment,mansion,public,9,154,0,1,0,,,294,4,0,to renovate
933942,Namur,4546,321286,house,mansion,public,4,56,0,1,0,11.0,29.0,124,4,1,new
387361,Liege,7342,403888,apartment,villa,classic,6,370,0,1,1,30.0,294.0,740,3,0,good
604685,Liege,4193,326369,house,mansion,classic,1,295,1,1,0,7.0,58.0,79,3,0,good
106756,Liege,3601,805182,house,chalet,classic,1,365,0,1,0,13.0,254.0,69,3,0,to renovate
173985,Namur,8120,912545,apartment,mansion,public,1,203,1,0,1,34.0,279.0,302,3,1,new
803885,Liege,3435,535606,apartment,bungalow,public,6,196,1,1,0,,197.0,568,2,1,good
633860,Charleroi,2522,464376,house,bungalow,public,3,184,0,0,1,,,75,4,1,new
653060,Liege,5881,572899,house,chalet,public,6,165,0,0,1,46.0,67.0,938,4,1,new
682403,Charleroi,4342,561399,apartment,mansion,public,1,349,1,1,1,33.0,,336,4,1,new
635100,Liege,6099,744458,apartment,villa,classic,2,304,0,0,0,18.0,,786,2,0,good
198272,Ghent,8258,692337,apartment,bungalow,classic,10,342,0,1,1,,96.0,656,4,1,to renovate
589138,Charleroi,9411,401986,house,villa,public,8,82,1,1,1,,,52,4,1,new
295108,Antwerp,7759,297500,apartment,penthouse,classic,5,159,1,1,0,43.0,12.0,929,3,0,to renovate
881198,Ghent,9088,153736,apartment,penthouse,public,9,234,1,0,0,,204.0,719,4,0,good
815514,Charleroi,6928,588836,house,chalet,classic,5,245,1,1,0,31.0,,331,2,1,to renovate
617956,Liege,1425,372361,house,mansion,public,3,317,1,1,1,,252.0,440,3,1,to renovate
858185,Ghent,7381,104053,house,bungalow,public,2,317,0,0,0,12.0,104.0,966,2,0,good
132976,Brussels,3744,276987,house,chalet,public,10,104,1,1,0,21.0,139.0,748,4,1,good
382270,Charleroi,6543,598190,apartment,penthouse,public,5,108,0,1,1,,193.0,133,4,0,to renovate
502514,Brussels,8026,858924,apartment,bungalow,public,7,365,0,0,1,,201.0,642,4,0,to renovate
733661,Antwerp,1954,458024,apartment,chalet,classic,9,134,0,0,0,40.0,,518,3,0,to renovate
908131,Charleroi,4151,678958,house,penthouse,public,6,164,1,1,0,16.0,20.0,693,4,1,new
677125,Brussels,5253,311242,apartment,villa,classic,2,60,1,1,1,33.0,,450,4,0,to renovate
124235,Namur,7141,226378,house,mansion,classic,3,75,0,1,0,34.0,,717,4,1,new
493887,Liege,1947,222788,apartment,villa,public,2,194,1,0,0,,,986,2,1,good
675998,Namur,5539,251118,apartment,bungalow,classic,4,258,1,1,1,,,791,2,0,new
278177,Liege,2726,591995,house,bungalow,public,6,172,0,1,0,22.0,159.0,786,3,0,new
541414,Charleroi,8565,631257,apartment,villa,classic,3,300,1,1,0,,,820,3,1,new
878234,Antwerp,1681,751067,apartment,bungalow,classic,4,202,1,1,1,,56.0,834,3,0,to renovate
440699,Charleroi,7714,627364,apartment,mansion,public,7,195,0,1,1,,191.0,425,2,1,to renovate
999093,Charleroi,8496,544571,house,penthouse,public,1,56,0,0,1,,,577,4,1,to renovate
989037,Namur,8130,503482,house,villa,classic,1,331,1,1,1,30.0,260.0,581,4,1,good
594541,Namur,5864,912074,apartment,penthouse,classic,1,333,1,1,1,34.0,,961,3,0,new
165338,Charleroi,2198,774975,apartment,bungalow,classic,4,108,0,0,0,8.0,,561,4,1,new
565687,Antwerp,2964,674705,house,villa,classic,6,380,0,1,0,,,720,2,0,new
597525,Ghent,5735,525158,house,villa,public,10,91,0,0,1,,,309,2,0,new
463516,Brussels,9532,289112,house,chalet,public,8,195,1,0,1,,158.0,375,3,1,to renovate
206723,Namur,4126,198797,house,villa,public,7,298,0,0,0,39.0,,898,2,1,good
265911,Ghent,8637,724037,apartment,chalet,classic,2,157,1,0,1,8.0,,167,4,1,to renovate
975916,Namur,1765,993001,house,bungalow,classic,4,316,0,1,0,38.0,228.0,274,3,1,to renovate
644448,Brussels,3215,690274,house,bungalow,public,1,66,1,1,0,,275.0,303,2,1,good
937909,Brussels,3174,861597,house,villa,classic,6,333,0,0,0,39.0,,519,4,0,to renovate
364840,Brussels,3700,879651,house,bungalow,public,3,196,1,0,0,40.0,,647,4,1,new
238146,Liege,9621,137412,house,chalet,classic,4,185,1,0,0,,,411,3,0,good
432276,Liege,4890,684305,house,penthouse,classic,6,264,0,1,0,,,473,3,0,good
538775,Antwerp,2915,320289,apartment,chalet,public,2,140,1,0,0,,177.0,351,2,1,good
415092,Liege,4661,713189,apartment,bungalow,classic,7,296,1,1,0,14.0,,525,4,0,good
826011,Antwerp,6303,758709,apartment,mansion,classic,9,293,0,1,0,41.0,18.0,913,3,1,new
560700,Brussels,1449,979092,apartment,chalet,classic,3,46,1,0,0,,,53,3,1,to renovate
674159,Charleroi,9535,312958,apartment,bungalow,classic,6,327,1,0,1,25.0,,698,3,0,new
323152,Liege,3053,178800,house,mansion,classic,10,172,1,1,1,35.0,,633,3,0,to renovate
779904,Liege,1069,329110,apartment,bungalow,public,8,331,0,1,1,6.0,135.0,82,2,0,new
248371,Antwerp,9858,958868,house,villa,classic,8,203,0,1,0,,37.0,295,3,0,good
951903,Brussels,4182,841614,apartment,mansion,public,9,380,1,0,1,,16.0,274,4,1,to renovate
179548,Antwerp,1898,682023,apartment,bungalow,public,9,392,0,0,1,27.0,,335,3,0,good
528139,Ghent,3945,823901,apartment,chalet,public,4,116,0,1,0,,,419,2,0,good
302037,Ghent,7030,220880,house,villa,public,9,367,0,0,1,20.0,264.0,549,4,0,to renovate
220324,Antwerp,7271,257993,apartment,penthouse,classic,2,276,1,1,0,32.0,214.0,142,3,1,good
190602,Brussels,6825,588443,house,chalet,classic,9,223,1,0,0,38.0,,770,4,0,new
407918,Brussels,2273,633374,house,mansion,classic,4,214,0,0,1,41.0,,438,3,1,to renovate
124412,Antwerp,6873,791372,apartment,chalet,classic,2,200,1,0,0,36.0,26.0,820,2,1,to renovate
504722,Ghent,3370,946930,apartment,chalet,classic,6,217,0,0,0,,,793,2,1,new
759424,Charleroi,4413,696841,apartment,chalet,public,1,270,1,1,0,,115.0,291,4,1,new
904917,Antwerp,8106,645433,apartment,bungalow,public,4,65,0,0,0,,,80,3,1,good
812402,Ghent,4761,590472,apartment,chalet,public,6,392,0,0,1,,,549,4,1,to renovate
290421,Liege,1727,733568,house,penthouse,classic,4,400,1,1,0,46.0,122.0,123,4,0,good
862813,Charleroi,1307,971167,house,chalet,public,8,353,1,0,0,36.0,191.0,545,4,0,new
898243,Ghent,4695,260688,apartment,villa,public,6,249,0,0,0,18.0,133.0,147,3,1,new
385624,Namur,2002,134787,apartment,bungalow,classic,1,398,0,1,0,,,734,2,1,good
710916,Ghent,3734,468311,apartment,penthouse,classic,4,244,0,1,1,46.0,288.0,948,4,0,good
412907,Liege,7964,889728,house,bungalow,public,6,261,0,1,1,29.0,207.0,237,2,0,new
814460,Antwerp,3193,267709,house,villa,public,2,172,1,1,0,,,772,2,0,to renovate
891383,Namur,8146,842955,house,mansion,classic,5,43,0,0,1,,,147,3,0,good
526095,Antwerp,6369,368751,house,penthouse,classic,4,122,0,0,0,,33.0,217,3,1,new
541494,Liege,2092,879671,house,villa,classic,1,285,0,1,0,,,356,3,1,to renovate
871274,Ghent,6143,976260,apartment,chalet,classic,2,332,1,1,0,37.0,35.0,838,4,0,new
354762,Liege,5821,734559,house,penthouse,classic,1,244,0,1,0,,292.0,212,2,1,to renovate
390269,Brussels,1822,330138,house,chalet,classic,5,348,0,0,1,,47.0,974,4,0,new
265838,Namur,7280,793366,apartment,penthouse,classic,5,259,1,0,0,,,860,4,1,new
224761,Antwerp,4469,355455,apartment,villa,public,10,119,0,0,1,6.0,,795,4,0,new
613292,Brussels,4663,597663,house,mansion,classic,3,268,0,1,0,,80.0,959,2,0,new
497146,Charleroi,5974,189859,apartment,villa,public,4,340,0,1,1,,,529,3,0,good
433072,Antwerp,3439,139718,house,villa,classic,1,361,0,1,0,,101.0,704,4,1,new
871171,Namur,1043,329160,apartment,villa,public,2,181,0,1,0,50.0,176.0,471,2,1,to renovate
509246,Brussels,1664,409605,apartment,villa,classic,4,282,1,1,1,,256.0,518,3,0,new
711163,Charleroi,3783,679973,apartment,villa,classic,5,193,0,1,1,,,713,2,0,new
529263,Namur,3389,418370,apartment,villa,public,3,284,1,0,1,,,383,4,0,to renovate
548798,Liege,7356,204579,house,penthouse,classic,1,301,1,0,1,,,250,4,1,new
386419,Antwerp,9973,847147,house,villa,classic,9,181,1,0,0,22.0,247.0,987,4,1,to renovate
804933,Namur,4522,173344,apartment,villa,public,5,90,0,0,0,,,357,2,0,to renovate
368303,Charleroi,4858,323447,house,penthouse,classic,3,381,0,0,0,8.0,39.0,176,3,0,to renovate
228448,Antwerp,4042,832462,apartment,chalet,public,10,375,0,0,1,41.0,,575,4,1,new
299621,Brussels,2556,975896,apartment,mansion,classic,8,114,0,1,0,45.0,,213,4,1,new
135272,Namur,6246,688987,apartment,chalet,public,4,286,0,0,1,,85.0,256,2,1,good
818351,Namur,5951,286402,house,chalet,classic,10,168,0,1,1,40.0,217.0,443,3,1,good
280210,Brussels,2047,736944,house,bungalow,classic,1,78,1,1,0,14.0,,331,4,0,good
941504,Namur,8390,840320,apartment,penthouse,public,3,234,0,0,0,25.0,206.0,211,2,1,new
686221,Charleroi,7090,289104,house,penthouse,public,3,43,0,1,0,23.0,61.0,434,3,1,new
524646,Namur,2141,114968,apartment,mansion,public,10,90,1,1,1,,227.0,753,4,1,good
315244,Ghent,9785,314553,apartment,penthouse,public,1,236,1,1,1,,130.0,820,2,0,good
156565,Brussels,9324,799496,house,mansion,classic,2,330,1,0,0,38.0,,430,4,1,good
883498,Brussels,4562,795210,house,chalet,classic,7,387,0,0,0,7.0,107.0,898,3,1,good
903252,Namur,4562,210674,house,penthouse,public,7,341,1,1,0,,122.0,139,2,1,good
335685,Antwerp,9412,544503,apartment,chalet,public,3,393,1,0,1,27.0,244.0,464,4,0,to renovate
411656,Ghent,8154,569810,apartment,mansion,classic,2,365,0,1,1,9.0,222.0,941,3,1,new
534386,Liege,2447,204463,apartment,mansion,public,10,108,1,1,1,11.0,,138,3,1,new
414945,Namur,6199,498426,house,bungalow,classic,9,198,0,1,1,21.0,24.0,706,3,1,new
402116,Antwerp,4403,313944,house,penthouse,classic,8,289,1,1,0,,,207,3,1,new
901426,Charleroi,3104,361096,apartment,mansion,public,9,388,1,1,1,45.0,,390,3,1,new
283330,Charleroi,5404,108558,house,bungalow,classic,6,154,1,1,1,20.0,,92,4,1,to renovate
887219,Brussels,8052,621003,apartment,villa,classic,7,180,0,0,1,,82.0,625,2,1,new
606995,Antwerp,1339,344410,apartment,chalet,classic,6,228,0,0,0,44.0,,924,4,1,good
918705,Liege,4474,661510,apartment,mansion,public,8,274,1,0,0,,108.0,798,2,1,good
510847,Liege,2729,796742,house,mansion,public,1,396,0,1,1,,286.0,319,4,1,new
316299,Antwerp,2489,953028,apartment,mansion,public,4,110,0,0,0,49.0,178.0,782,3,1,good
895304,Charleroi,2670,108298,house,bungalow,public,2,157,1,0,0,,,854,3,1,good
117161,Liege,5227,961972,house,chalet,classic,10,274,1,0,0,,,719,3,1,new
251294,Namur,4706,432470,house,mansion,classic,6,191,0,1,0,49.0,280.0,633,4,0,good
670066,Liege,9039,351348,apartment,mansion,classic,10,80,0,0,1,,,106,4,1,good
749799,Antwerp,8628,795722,house,bungalow,public,9,242,0,0,1,,55.0,328,2,1,new
510156,Charleroi,6620,443971,house,mansion,public,1,76,0,1,0,29.0,,633,2,0,to renovate
617803,Namur,5831,706330,house,penthouse,public,5,75,1,1,1,49.0,205.0,525,2,0,good
256623,Namur,6755,459747,apartment,penthouse,public,10,134,0,0,1,,,645,2,1,new
675419,Antwerp,3422,478971,apartment,villa,public,8,348,0,1,0,21.0,155.0,208,2,1,new
601866,Liege,4717,687761,apartment,mansion,public,7,304,0,0,0,,280.0,655,2,1,to renovate
674211,Namur,6604,149293,house,mansion,classic,8,134,1,1,0,,,423,3,1,to renovate
325563,Namur,9690,462721,apartment,mansion,classic,4,193,1,0,0,39.0,,904,2,1,good
639709,Antwerp,5487,295653,house,mansion,public,10,363,0,0,1,,81.0,715,4,0,good
261713,Liege,6445,821041,house,mansion,public,5,68,0,1,0,,101.0,440,3,1,new
803514,Charleroi,1567,662486,apartment,penthouse,public,9,378,1,0,1,46.0,,610,3,0,good
